S_0d	S_3d
8.797521499	10.2877326
15.63958127	13.46688126
5.42467504	4.528089566
5.542128673	4.641618832
2.209378914	2.778302114
2.238177315	2.809814691
2.729108583	2.163703748
2.792565265	2.22539188
1.338783994	1.781355037
1.758849854	1.322116587
1.344827116	1.786133234
1.332023575	1.773467445
1.139997702	1.554273175
1.331148222	1.768711775
1.102116446	1.51025299
1.329556586	1.770574308
4.372632662	3.593465735
0.527188034	0.240182566
0.539660672	0.24692834
6.401724853	5.379618469
5.438804866	6.459314869
6.392998643	5.375893178
21.32307136	24.60412362
0.533795596	0.245012183
0.533795596	0.245012183
0.536425131	0.24621914
0.539080701	0.247438047
0.527753388	0.242746792
0.544471508	0.249912427
0.528613114	0.242633424
20.66216976	23.91751206
0.536425131	0.248323128
0.541762694	0.250794004
0.541762694	0.250794004
0.539859218	0.250136519
0.251343024	0.543409329
0.539080701	0.24955245
4.796379529	3.968403378
1.715470829	2.21827314
2.238980869	1.738020524
1.691254953	2.191155145
2.224541117	1.722464712
1.734574427	2.237934074
69.85009524	80.14964968
79.43019376	69.17576779
12.65041913	14.77550438
0.265120917	0.554889325
20.63360417	23.83111584
0.259607502	0.546472195
0.560477705	0.269718051
75.66149841	65.78010628
2.823261153	3.475039837
3.459480198	2.805687978
2.774659025	3.420931564
3.453897083	2.803489274
2.856722889	3.508424093
2.847213028	3.498293482
2.820716228	3.475374845
20.09907109	23.29212188
23.70048846	20.52373908
0.843702409	1.222497183
9.874926754	8.403360006
6.425598243	7.56733228
1.339388092	0.949873659
0.930472906	1.317689764
20.19269723	23.35031709
5.442965041	6.456701821
23.1929035	20.05707732
19.69297086	22.82563705
61.3701926	70.5885081
8.333132165	9.793123753
8.487798477	9.948799837
8.411116425	9.872126471
19.42592312	22.54575876
2.026196482	1.557585091
1.563540919	2.037006724
1.560608159	2.028200491
2.019960511	1.549730242
1.534224295	2.002999594
1.575813084	2.04683231
1.559632211	2.030034439
0.593410105	0.291484404
0.286195772	0.583197311
0.580560921	0.283991394
0.598561689	0.29488192
69.85720537	60.93774015
0.759046564	0.43090531
0.771160167	0.437948377
0.768777708	0.436528257
8.425661375	9.874188816
0.586403557	0.290692176
2.512560613	3.121024304
0.860929581	1.244050182
2.564815248	3.177752369
0.855646222	1.235529287
0.611655367	0.306857235
0.721778216	1.081452981
0.724866099	1.082010651
2.385563015	2.974954224
2.344522299	2.935991646
1.091617464	0.729950418
2.359587835	2.945491173
2.430497198	3.024553469
0.739249484	1.101876572
2.925740448	2.335819113
2.958850898	2.3689241
4.3448344	3.571252425
3.545665514	4.316993467
4.388457007	3.615692596
4.302393829	3.536078943
4.344701599	3.571105692
0.553117557	0.894690161
3.901208486	4.719289862
4.05826439	4.88105378
0.603847332	0.30481449
0.395298288	0.113453524
0.109366442	0.387486982
0.610101124	0.308622315
0.311517708	0.616421468
0.446379223	0.778333994
0.437040745	0.762050856
0.788254716	0.453493169
8.160515517	9.603136086
12.17527386	14.21231146
0.121942556	0.399131744
0.121359098	0.403352781
0.121359098	0.403352781
0.123126464	0.403006809
0.12253165	0.401059917
0.125573138	0.403228998
0.458946637	0.793617821
0.794354734	0.459373434
0.406430887	0.130210221
0.134646009	0.418975885
0.605138505	0.30842421
0.616981964	0.315314367
21.86909098	18.84456492
12.31789792	14.34340509
0.966511143	1.355027225
0.975980134	1.36668314
0.788390695	0.460080235
0.982350169	1.375362791
1.352590345	0.961836627
0.459093915	0.787825316
0.954022305	1.342448147
1.341616706	0.953775386
0.944694206	1.331327328
0.454237715	0.780526086
4.474732513	5.35483923
1.094817058	0.735154857
1.094669228	0.737077224
1.098450938	0.741996159
0.727788946	1.082929166
0.747662777	1.112145597
1.261510739	1.69133388
1.671600716	1.246494129
1.276934416	1.702997975
1.264887273	1.696165992
1.712195077	1.284140646
1.707038323	1.276470513
1.670687953	1.245547377
1.292330117	1.72353398
1.275008584	1.709551775
1.283342387	1.715184103
2.448111049	1.919434396
1.949745968	2.477813838
1.940500072	2.474090547
0.567067837	0.908525614
0.559423668	0.895191969
0.559473179	0.89635786
0.56155256	0.902784085
1.014104253	1.409253908
1.047279503	1.446999124
1.035454198	1.433737123
1.015314148	1.411123455
1.02576091	1.423363799
1.03163091	1.430309395
1.419907284	1.021963754
0.468939739	0.798976034
0.790962938	0.462966797
0.464432427	0.791260582
18.78028037	21.77476178
2.047744967	2.585850058
1.502020705	1.966641433
1.951151703	1.487492601
2.02322931	2.564323232
2.583087116	2.040557579
1.94812558	1.489031636
2.578713142	2.036350514
1.500811372	1.962948306
2.535540687	1.996431682
2.033794386	2.571669775
2.050996747	2.592629692
2.073460691	2.615486408
1.952921602	1.494622703
2.011034226	2.550719052
2.022226834	2.564501094
1.750267254	2.249979619
1.770614521	2.269273492
2.28533539	1.782018874
60.51578019	52.64458687
9.775911589	8.359497177
8.304856196	9.720386005
14.25340348	12.24540199
0.135174949	0.411818353
0.419240522	0.138281102
3.801086968	3.111687349
3.801672572	3.115031887
5.251850003	6.237730668
0.426232357	0.144865917
0.42076784	0.143008661
0.424395149	0.144241495
7.235895572	6.122163117
7.120146557	6.008520091
59.78181729	52.13535689
3.419615587	2.777222448
2.769557708	3.408778125
3.478701273	2.834932727
1.237407482	0.860250006
1.245539953	0.869995914
1.275677359	0.892446862
0.878284469	1.262851454
1.254080629	0.875350007
0.87838212	1.259569995
0.567067837	0.90466037
0.58229134	0.924043552
0.917589142	0.574983278
57.5310686	50.05974495
1.612212784	1.187584408
1.609112798	1.186066772
1.589828003	1.168148779
1.169125591	1.585851491
1.585938163	1.165176487
1.597109072	1.178574882
3.957711702	4.766843724
3.872642621	4.68143458
4.725293832	3.916073264
18.64558977	21.55285392
2.168367007	2.726680778
2.169038124	2.727561325
2.721692777	2.163179037
2.777148871	2.215914345
2.750883658	2.195843072
4.279333139	3.518666251
3.505175939	4.267483279
3.500115471	4.257509768
8.190221208	9.594656326
8.20600937	9.604686519
21.32116355	18.43985948
5.264435617	4.3955495
4.450382689	5.318793496
0.916927579	0.579489668
0.589076759	0.932629267
18.02267835	20.88260218
54.79658608	47.79491471
6.034998746	7.137888371
6.151959172	7.251199737
6.101139686	7.196844775
0.434365471	0.157108107
0.440570692	0.159352508
0.442678685	0.160114961
20.95533888	18.10316817
0.446612715	0.162121913
5.168183907	6.147758036
5.248873107	6.233488638
1.674598268	2.166944823
2.187442229	1.698433971
1.687778233	2.180358822
1.695925664	2.187983785
0.166504216	0.450085669
0.162868753	0.440258471
0.168764454	0.452330185
0.166504216	0.446272191
8.194938862	9.587594272
7.970499798	9.3634765
12.06678946	14.01210505
11.68713743	13.64139287
0.456220231	0.171761118
3.049171684	2.453396243
2.498923207	3.099488588
2.470605339	3.069948896
1.84364288	1.398496641
1.41035632	1.858050137
1.383898415	1.829727637
1.411178718	1.860319469
1.407440553	1.856447427
0.806607539	0.476374016
0.477959585	0.810160313
0.475855367	0.804401749
20.624738	17.82002086
2.921949983	2.345986067
20.78732539	18.00032787
50.74639565	44.12362266
3.891732662	4.691601802
4.683167564	3.883126825
4.768573787	3.965093221
1.187927778	1.605672123
7.047271884	5.960104272
1.629609779	1.206654494
1.643351138	1.223402455
1.206321378	1.62731401
1.629416301	1.207519235
1.207135768	1.629667147
1.203990218	1.620112381
1.219002336	1.643996539
1.212529348	1.631240105
6.179183567	7.272672231
5.947539126	7.042328247
6.114603512	7.202137923
5.169437545	4.313831648
20.32989422	17.56076493
1.476207902	1.076361457
1.059356855	1.454957686
50.13243718	43.66262023
11.5214711	13.43901036
0.60156362	0.946271358
0.937879478	0.596035098
5.177943975	6.148334999
5.018849422	5.987575008
3.049541554	3.730326825
3.026247463	3.702913125
3.046607531	3.728688104
3.743767142	3.064540806
3.465511777	4.216001142
3.541235281	4.288449276
3.444039858	4.191355965
4.263282635	3.514821037
0.173133458	0.456846782
0.446649849	0.170008454
0.611181966	0.949332268
0.606476803	0.945522292
0.607125449	0.945062164
0.606788813	0.942539523
2.772601749	3.406703328
2.747587396	3.37962492
2.754832413	3.381334792
3.377293975	2.750284366
3.370686854	2.743776305
2.746554122	3.378409765
8.023616195	9.381848486
6.122200061	7.206106506
6.01551511	7.092719096
7.002784452	5.921055669
5.844824504	6.919825448
5.914887041	6.99461377
17.59769877	20.31266534
1.288201838	0.906912755
0.89520182	1.273225884
1.285269319	0.901630638
0.886952063	1.264326186
0.893762039	1.269053753
1.282818556	0.899225288
0.893321125	1.270718677
0.88699669	1.266536233
1.280688128	0.896529466
1.283985102	0.902629484
13.25344555	11.36707281
1.317586886	1.744835702
1.286025595	1.713277737
1.285421214	1.712788674
1.305186721	1.732284278
1.739946435	1.308267993
0.666020193	1.018140152
0.66012291	1.009150059
1.016703703	0.665950782
0.663099807	1.011472875
19.74949217	17.0640318
40.17864926	46.13794691
11.37657407	13.25214598
0.459493688	0.18264346
0.460656539	0.183262459
1.869649508	2.389449533
1.91763847	2.437171215
1.894737681	2.410146764
7.725185955	9.075248557
44.63276884	38.73477726
5.085911786	6.047720045
4.974791392	5.932976966
6.092882307	5.128099106
5.982845229	5.022165277
4.370744274	5.219294926
4.369031936	5.219791891
1.528461242	1.992830271
1.971000901	1.51002898
1.975999107	1.514774665
1.56522709	2.029855533
1.995207478	1.5368916
1.507308862	1.964563711
1.980846548	1.52068708
1.965557426	2.493385684
1.996448212	2.526321773
0.474444572	0.194241316
0.477833829	0.195244084
1.986305035	2.51917254
0.4815963	0.196781439
2.001757927	2.531673481
2.019569647	2.548040891
7.028425285	5.958895765
7.020241828	5.953676476
5.88555594	6.950768522
6.008108397	7.081659939
1.036791317	0.684598989
0.681381831	1.034742884
0.741384592	1.09651074
1.105568983	0.748871622
0.765707217	1.128455448
0.759693101	1.118026511
0.767503728	1.128538759
1.109317714	0.752164413
0.760317818	1.118208936
0.746119684	1.102929613
0.752499379	1.110967435
1.102122649	1.504405761
1.482210447	1.085220951
1.079086607	1.478470054
1.097726545	1.498559904
16.45755166	19.10166232
9.011104927	7.669370807
1.395536484	1.001051095
1.387588606	0.992723787
0.984966802	1.37530173
1.395536484	1.001759403
3.857228732	4.645535873
3.827509651	4.622003636
3.85677208	4.644960734
1.753648078	2.24675815
1.693700494	2.178750598
16.43083471	19.05868778
0.192630262	0.468861071
0.48814191	0.203366801
0.198923797	0.476023671
19.65548601	17.03467503
0.201731464	0.484725428
0.780418138	1.139616097
0.785622134	1.147535075
0.768428384	1.12385875
0.769177856	1.128686384
1.118859938	0.763781741
0.779281749	1.140492042
1.137675066	0.777937516
1.117289543	0.760768424
0.695878212	1.048525013
0.696788707	1.050633821
0.689845828	1.041480967
0.69212073	1.039388685
0.703137372	1.057572009
0.203568484	0.482864834
0.477126207	0.201195062
2.173640085	2.727701476
8.845565851	7.517143576
2.114250056	2.660523255
2.156081776	2.70659081
2.66921107	2.123382827
2.706384979	2.15738379
4.154563137	3.411881561
3.526925282	4.270910134
3.45023353	4.186206668
43.25150549	37.69472534
19.27783829	16.68639033
5.945677242	7.004587238
43.16699406	37.61718327
5.920679931	6.985548775
42.05968169	36.52219908
0.20488799	0.481758896
0.483598048	0.207030929
0.491078611	0.211797638
0.207053482	0.482415785
16.63618807	19.21308419
5.843014636	4.897773875
5.135884454	6.088604643
0.214042629	0.489689114
0.21494959	0.491764068
0.215864269	0.493856681
3.075710145	2.488055164
16.26925073	18.83912399
3.077630547	2.484009559
2.484114605	3.075843816
2.486853671	3.079237216
3.03935993	3.705723512
3.710008874	3.040631792
0.61950071	0.956928593
0.618489194	0.954793199
0.225359181	0.506789255
19.05799666	16.50930631
5.099493054	4.263641758
4.332160709	5.175872049
2.628856524	3.246838945
2.727856723	3.351656354
1.91805169	1.466068166
1.467702246	1.921779315
1.912843495	1.462135075
1.453478903	1.90434848
1.458529153	1.90495877
1.440295859	1.892258614
1.432161481	1.877944797
0.638811826	0.331731712
36.04162511	41.30996698
2.918376065	2.345501829
2.329322422	2.901360281
2.325613023	2.899809052
12.84725756	11.03103976
13.11665744	11.29255302
0.485023027	0.81792515
5.767962133	6.815921028
6.793130436	5.746468519
40.72782046	35.54398191
3.796091033	4.571966758
3.774765608	4.557191259
7.725825631	9.039306344
9.023250103	7.714806496
0.989946848	0.645592387
0.633581957	0.973282482
0.98723403	0.642521199
0.62824729	0.965219522
0.969880258	0.63278937
0.916716243	1.29274743
0.92774153	1.309190622
1.288766921	0.908910696
0.902992299	1.278783798
1.2273158	1.644823277
1.220458783	1.638475767
1.646281693	1.229317629
1.664174993	1.241785743
1.666415345	1.248586108
1.25321992	1.677472433
12.65427247	10.84530218
10.99314844	12.80261633
18.31209391	15.81691953
0.495033934	0.826303596
0.816727415	0.488565925
0.825730535	0.494431879
0.8284294	0.494376585
0.490514872	0.820406102
0.499976894	0.833100087
0.817092735	0.490422686
0.498595742	0.830798706
0.491802884	0.819479922
10.99179161	12.78679293
0.818239736	1.186670492
0.655509881	0.346026684
0.652607804	0.345914178
1.19758473	0.823313655
1.174640286	0.807273451
0.659296157	0.347989031
1.195965131	0.825103022
0.806320743	1.173659504
0.825262412	1.196268126
0.828996264	1.203415255
0.823308585	1.193890364
1.185195161	0.812622091
0.805976763	1.175558555
5.925413301	4.984814933
4.863636593	5.801821172
1.628786071	2.107248784
2.09379441	1.617781235
1.664102997	2.146259007
0.661830013	0.352722724
16.07638406	18.54849063
7.60454149	8.904983595
4.170169185	3.442796944
3.340940279	4.067852502
0.82621198	0.497122172
0.500118568	0.830927388
0.511752272	0.846549933
0.837851554	0.503745476
0.834927671	0.504457458
0.836987636	0.505117385
0.502279668	0.832384162
0.826521363	0.498632799
15.58007044	18.01715615
37.09317454	32.20583823
0.508657667	0.840389189
0.505752713	0.832700753
0.833352257	0.506310698
0.507281032	0.834465122
4.137296625	4.970142467
4.172298384	5.000496266
4.168857015	4.996485936
4.154051094	4.985219053
4.284833993	5.115906793
4.127160908	4.953792647
0.359148958	0.670047709
12.63014295	10.85363207
0.358861822	0.664201349
0.660868662	0.355699288
0.680982056	0.366524918
0.361901043	0.670290644
0.829451026	1.20058611
0.839476566	1.21059955
36.65664394	31.83118636
0.835875587	1.205702733
0.84687182	1.219334235
0.830423684	1.201580854
0.837389845	1.20940983
1.211394843	0.839020922
0.375984427	0.69095842
0.677645595	0.368125464
1.850221735	2.356509932
5.802166679	6.829082361
5.767831933	6.797782508
1.824670535	2.331594113
1.882158712	2.394869257
1.841448412	2.348693136
0.51540339	0.841831145
0.516141182	0.847190551
1.390718233	1.003121785
1.016506599	1.404181043
1.004997202	1.391368411
0.523016257	0.854608065
0.854281715	0.521576032
0.844141872	0.515511194
0.843075023	0.516949977
1.40170953	1.014510606
10.71387816	12.47949056
37.47028678	32.72279207
1.838366602	1.39595095
1.841796402	1.398771828
1.812921755	1.376492549
0.690849192	0.377071911
3.628088939	2.970499921
3.648513489	2.991229655
3.015652297	3.679924198
3.618497607	2.960520098
3.665600564	4.433259753
3.760571163	4.533926719
2.501671873	1.979311011
1.997890273	2.522211013
31.54370799	36.23349941
2.50440508	1.983011308
0.940499727	1.323464159
0.937116838	1.316789339
0.926220748	1.303793251
0.932714883	1.31446259
1.340787627	0.957287944
0.9527508	1.333699031
0.92976322	1.309626532
0.680298165	0.37480543
0.679926421	0.37384443
1.554706037	1.144393803
0.528080498	0.856840111
0.525001975	0.854402244
0.685514908	0.379733023
15.29291576	17.65811402
2.422931122	3.000724412
2.398234214	2.981535255
2.443597014	3.027770606
2.624372358	2.089019018
2.08435195	2.625626197
2.648597823	2.105601685
0.710562844	0.397654894
0.390039063	0.697628457
15.07340366	17.43827817
1.062864602	0.712612899
1.047766538	0.702751122
1.059164005	0.706965848
1.051517044	0.701707407
0.702358174	1.048525013
3.262566166	2.652637498
2.672497361	3.279677101
5.800311864	4.881305302
2.626413549	3.241256413
2.62202142	3.236494557
3.236592724	2.629001895
3.386494262	4.108785687
17.12711135	14.77256189
5.535384963	6.557984099
0.298083381	0.030733041
4.24860691	5.072392853
0.867241848	1.23951165
0.856117726	1.227124867
0.867147062	1.240625235
0.851024256	1.219493151
4.992938668	4.176698497
0.850694328	1.222475965
34.73805846	30.30188557
0.718165642	0.404143818
0.396551618	0.706091824
30.4795069	34.90057823
2.192721169	1.7136554
1.685584803	2.165009981
1.673233225	2.149307768
1.697804693	2.175448954
11.92984432	10.20899701
8.417818399	7.157154768
7.289337736	8.544592941
0.055659214	0.328110003
1.915474528	1.470291985
1.496352497	1.941889996
1.517183973	1.972061318
1.954341568	1.504977035
1.489449645	1.938213606
1.493856335	1.939457267
1.950520466	1.50370115
1.943930294	1.48924863
0.736292852	1.089267814
0.715186634	1.063775612
0.731097023	1.082010651
0.707810426	1.053201699
6.618688686	5.606704572
10.27725284	11.987174
10.42385036	12.13204518
1.181867982	1.589827167
2.261454335	2.825808069
2.283649803	2.844792858
1.601131166	1.191951104
1.569008723	1.161521654
2.234433764	2.797270882
2.829888766	2.268058136
1.694653518	1.277980298
1.285840134	1.705522567
1.699027378	1.280919685
1.678530223	1.260631146
1.265847713	1.682674156
4.733143352	5.642551807
5.742762661	4.832743624
5.685294966	4.774418597
4.820531609	5.73494849
4.731440397	5.641086622
3.74496747	4.503985819
4.447422283	3.685408151
3.683502556	4.447795774
1.043953567	1.436056716
1.417365756	1.027686043
1.049268911	1.440231495
1.027217826	1.412600839
1.041530458	1.429133289
1.049734763	1.442285396
11.96055182	10.26066675
8.526297667	7.275591251
7.309969795	8.560996324
10.40742665	12.10003225
12.1262967	10.43211855
0.858591225	0.53101188
5.018819371	4.203996665
3.375460173	4.086694327
4.824091621	4.018410971
3.250732789	3.958226535
5.581854251	6.58296925
5.412532089	6.41362469
8.456762112	7.214603331
7.110141315	8.350768887
8.367176926	7.126308401
7.028835967	8.270610635
4.802210798	5.700947428
5.658229539	4.761161187
4.733732807	5.634404903
5.663503728	4.759276556
10.17789505	11.84935702
0.73049832	0.41479241
1.810088243	2.31468597
2.344246227	1.842043921
2.290208974	1.793370173
1.861899883	2.366494351
2.298067995	1.801170646
31.18011655	27.14369258
1.423800137	1.86552606
1.862428131	1.421485489
1.412440484	1.85061806
1.439708634	1.881887348
1.424534707	1.869269843
0.539979809	0.867201446
0.545445107	0.873734381
0.547532756	0.875734374
0.737600984	0.422018451
0.74020884	0.422513986
0.424153633	0.744303064
1.615163662	2.086968672
0.502034025	0.224262414
1.587104018	2.054871104
0.514440613	0.230786392
0.509173303	0.228423391
8.268195075	7.034813799
1.23908527	0.869306249
8.453687002	7.227651376
0.87540232	1.248785696
1.264595409	0.890970767
1.245229084	0.875815259
0.863290947	1.230870394
2.542913196	3.139065089
2.601825254	3.199716477
16.49647892	14.29724529
2.578968435	3.180149775
1.069199784	1.455694915
1.062925158	1.452944074
1.460158349	1.070272713
1.897559968	2.403605317
1.949409725	2.463919646
2.424724006	1.918526173
2.41825738	1.906432482
2.432860124	1.926481334
2.408838209	1.901719422
2.397302424	1.892077498
5.531728871	6.516799097
6.324674706	5.338112397
4.346482651	3.593633881
3.709094387	4.457277662
2.376634649	2.950368844
2.953751369	2.382756413
26.09374069	30.05042334
26.35079574	30.31054439
0.749149341	0.429017829
0.753950516	0.434093489
0.431342383	0.753312027
4.949312449	4.14690598
283.0801081	323.1117883
0.234339962	0.516131517
0.896416133	0.562420618
0.520253544	0.238178127
0.52398296	0.239885497
0.5241822	0.239333388
0.514757908	0.23566216
301.774939	264.416632
0.767016681	0.442653685
0.759006857	0.438442855
0.768477358	0.444822368
0.75719604	0.43790763
0.521025366	0.239150648
0.526059428	0.241461282
0.239853844	0.521576032
0.239853844	0.521576032
0.526059428	0.241461282
0.508851876	0.233563016
0.523530296	0.240300411
0.518544293	0.238011835
0.523530296	0.242353822
0.528613114	0.244706771
0.521025366	0.241194234
0.528613114	0.244706771
0.243330731	0.52450617
0.532358333	0.24843053
0.243995033	0.524820831
0.773702079	0.449761209
0.769363545	0.448085288
0.757407572	0.439945821
0.968743405	1.35161981
0.972028921	1.35182822
0.955095261	1.332013992
1.343942389	0.960823113
1.352395744	0.971838908
227.6486692	259.1538691
246.9264887	215.7395747
13.99191436	16.15028475
0.767585224	0.449181567
0.784037499	0.460302982
0.455831827	0.776607608
5.647540664	4.761105718
5.580032888	4.692351921
4.633561405	5.523639613
4.704887914	5.592613222
5.606978651	4.716741365
4.660241103	5.553603392
0.531432301	0.253630617
0.561457893	0.886487774
0.563102754	0.889292825
0.563102754	0.889292825
3.324034611	4.026494902
3.928940008	3.229084371
3.257163348	3.960445649
9.867675435	11.50166753
3.917084857	3.221859226
0.257272511	0.533966892
29.00183034	25.2034686
5.363260094	6.341314087
5.404418713	6.383449803
5.337261107	6.320892831
6.297742398	5.318928433
5.44081294	6.421143486
15.53748532	13.39205765
208.5584788	182.251546
8.368440513	7.157820378
8.369119554	7.158185081
29.86853673	26.09193007
29.62454165	25.85683986
0.546177571	0.265159074
0.551125998	0.268473666
0.260090268	0.535837718
0.541685881	0.262814285
9.862572604	11.47835508
11.71238647	10.0899255
0.359435641	0.09373677
2.751216044	2.201693261
194.3948861	170.5228679
2.198709794	2.75085844
0.365370239	0.09756276
1.610131537	1.20374197
1.598068945	1.191566526
1.230985514	1.644946036
1.199316303	1.606890862
1.23499816	1.649392107
1.627696608	1.220756514
1.193472851	1.600776828
1.218252293	1.626135315
1.227242247	1.638490957
28.53369774	24.80897968
3.527228795	2.882486642
2.858087922	3.497975294
3.468134447	2.826820791
3.550727703	2.907412495
28.71614147	25.00258635
25.51158474	29.22605811
1.08613041	0.734910058
11.45994243	9.852092964
9.639339132	11.25152257
149.2451549	170.1679436
28.39564772	24.71930008
0.592678961	0.298785953
0.291193547	0.577402268
0.90875471	0.580440288
0.91809092	0.584129036
0.590044832	0.297458016
7.030415759	8.230454446
7.040439272	8.238383522
0.298991191	0.589241555
0.75408922	1.104148376
0.756225261	1.103895599
1.110347556	0.756799585
4.109398044	4.903955914
28.23381068	24.58045081
5.486044864	4.60480394
4.62269105	5.502946414
5.577548251	4.693343574
137.8564149	157.2799681
6.219127837	5.248664837
1.780338901	1.351097481
1.352749417	1.780951566
1.795620414	1.362172053
1.374905398	1.808163149
1.34083092	1.767141902
1.804607872	1.371997566
0.902701877	1.272314226
1.271297601	0.896546824
1.272748108	0.9018669
1.25184869	0.885952474
1.26744158	0.898805183
0.893232758	1.258854991
0.898728511	1.268277835
1.660312311	2.126654699
1.623963607	2.090233647
1.622077564	2.087858513
1.652393656	2.117657378
1.625385345	2.091501673
0.580497189	0.906485833
0.585869539	0.913769092
125.6468736	143.2317292
125.308224	142.8317275
0.646997549	0.988667455
0.641353078	0.978225114
0.643398908	0.982204956
0.985992167	0.648231467
0.457784652	0.777782282
0.462721561	0.781544107
0.781586404	0.461336733
0.457951975	0.776246625
0.7662145	0.451062228
136.9422849	120.095946
9.653514531	11.23087701
113.0885456	129.3155926
3.975798002	3.285459717
3.893602148	3.199993284
3.181543734	3.874091544
13.25943302	15.30249186
10.97226051	9.401002356
1.12061113	1.520206577
1.096307092	1.492033394
1.130311473	1.535273419
1.536922395	1.133847182
1.121313875	1.523210516
1.535185813	1.135053776
112.5376839	127.9418646
1.000353237	0.658884149
1.016702345	0.672933644
0.660497946	1.003176018
8.149913945	6.97109861
0.663800436	1.003920803
0.661973115	1.00151513
0.661842463	1.006436895
0.654217107	0.993490676
1.926203236	1.482081849
1.468591806	1.908741918
1.87909113	1.443850996
5.263714511	6.220819409
6.354820992	5.398380479
1.161799946	0.798263488
0.805712828	1.168898116
0.788518339	1.148352446
0.785816661	1.142860793
0.794724827	1.152398638
1.13680398	0.779960643
0.98316035	1.36338821
0.980558308	1.3610324
0.983449463	1.364257701
0.985735701	1.361273319
0.977350467	1.352760055
1.359383258	0.980668585
1.894526005	2.395637137
1.871665388	2.371728704
1.877126694	2.380251362
9.331274151	10.8950501
3.584693772	4.314507945
3.529588292	4.259934328
3.59716684	4.32387425
4.283603114	3.552955626
27.32466785	23.85042471
2.302782039	1.810999076
1.798239807	2.287957979
1.776533724	2.268367964
12.98864295	15.0108669
3.992726585	4.770330045
4.758460807	3.980201937
1.026884679	0.682597013
0.999282019	0.662318701
0.671260344	1.008914916
0.669045863	1.006295791
0.677703381	1.018496357
26.58411998	23.13884919
10.93368696	9.387232583
9.212884534	10.75907954
9.554415112	11.10864935
11.02061096	9.469053541
2.937054486	2.376142173
2.87519637	2.3188519
2.303597167	2.86432424
2.300034484	2.857624669
2.913427013	2.351209621
2.297430599	2.853492322
0.110213666	0.377846273
0.923449512	1.292518429
0.901627187	1.268424649
0.892805758	1.258188509
0.92696699	1.297666825
0.933797835	1.307616164
3.524988042	2.891243267
2.524544809	2.008222542
2.028189171	2.544044284
2.55259022	2.029299445
2.025428935	2.544695056
2.049827122	2.573856202
2.561008102	2.03940278
2.05483781	2.579309243
0.11688503	0.382577893
1.157969714	0.799719767
0.818495411	1.180631043
0.384785518	0.118247444
0.117972333	0.392096424
1.178801896	0.818279236
0.119641753	0.391600956
1.17801552	0.814729495
0.117972333	0.392096424
1.175376641	0.813526542
23.20712597	26.59828626
91.01828835	103.7409689
0.945738925	0.612540685
0.924943642	0.599156793
0.605657119	0.937135438
0.611989221	0.94580237
90.46822073	102.8970303
100.8282559	88.36241418
14.71007146	12.73003177
5.368356358	4.505161398
4.493700868	5.34876225
5.35515813	4.491441149
1.131961787	1.528086306
1.550391228	1.153999506
1.548616076	1.147441556
1.155667054	1.553565289
1.162230258	1.56240901
1.127176522	1.523033283
9.502220384	11.03011967
10.85420355	9.327675701
10.64815504	9.122163489
1.655889852	1.24751557
1.25890438	1.673254838
1.271653448	1.686443728
1.649327288	1.243058907
1.238059408	1.643777784
1.671122131	1.260607492
2.162399868	2.69774817
2.165244816	2.707419652
2.174942647	2.71182925
2.741092445	2.196617981
2.20314361	2.747967203
0.396313306	0.130718855
1.542588293	1.99941683
1.559221851	2.02017086
1.595552184	2.060119279
1.600591575	2.065313509
1.560632111	2.022173877
0.408546367	0.138854883
14.69618415	12.74610117
0.608800431	0.934093643
89.15346049	78.16743919
24.98935524	21.73007566
3.221978797	3.902102602
21.7350395	24.9926036
3.899408783	3.216423903
3.886702877	4.654682228
3.487258374	4.203396468
3.889836454	4.65666729
3.830299897	4.601168496
9.051772391	10.5605152
6.239816807	5.300889054
10.54646571	9.039071796
9.259423744	10.76442455
1.389060858	1.81836961
1.808427263	1.376398292
1.408108242	1.024210508
1.003962786	1.382410976
1.383010048	1.00352394
1.020920121	1.401424969
1.81171797	1.38018547
1.383909564	1.817149609
1.032721396	1.417350526
1.385666339	1.005866791
1.376868294	1.807451986
1.392551077	1.825435356
12.56476996	14.49818729
0.842772718	1.207190405
0.819617119	1.178310802
1.175922011	0.820484019
0.829164755	1.190708496
0.83599176	1.199983889
71.01755394	81.15000118
2.534755958	3.118511456
4.415122932	5.262797658
0.428332617	0.15492605
0.426358734	0.154212105
0.428332617	0.15492605
0.422465047	0.152803775
5.354991957	4.502880965
0.426358734	0.154212105
4.519759565	5.368175671
79.21960561	69.50679377
7.7866408	6.642129394
0.787301072	0.466755508
0.463345151	0.77958326
0.471403903	0.793989104
0.429347072	0.157849183
0.160072723	0.432700385
77.42790231	67.95257399
0.160531972	0.4262985
67.07633476	76.35464697
10.43613392	8.946872525
9.283428772	10.77771142
2.824617752	3.443684282
3.41659974	2.793949656
2.782553303	3.398134529
2.768662773	3.384739859
3.362852265	2.746882195
0.480932803	0.804545263
0.480139197	0.802439939
0.477926013	0.796738946
0.800485159	0.480454746
12.21559223	14.11749719
7.68820216	6.554638933
6.516608717	7.644753156
70.37082964	61.51512994
6.090785316	5.165296324
5.162570258	6.096528295
5.984746319	5.05406354
5.979010406	5.053686679
11.74954222	13.63234609
69.15159025	60.55071456
0.490126601	0.814499818
0.488051364	0.808588071
23.79662084	20.73659039
69.63301971	61.08357026
