GeneID	basemean-S_0d	basemean-S_3d
CL2456.Contig3_All	1.879578991	1.499362239
CL7365.Contig3_All	1.463214373	1.841394811
CL3670.Contig1_All	1.500995679	1.881348315
CL3181.Contig3_All	1.496015111	1.879680292
CL2402.Contig2_All	1.46600728	1.843798047
CL12341.Contig1_All	3.083649197	3.640060872
CL8873.Contig1_All	3.118014591	3.673668125
CL901.Contig9_All	2.162763087	2.623294594
CL4005.Contig1_All	2.159528136	2.616123809
CL9911.Contig4_All	2.145862668	2.609153881
CL1517.Contig1_All	2.111920103	2.569271476
CL3938.Contig1_All	2.6199352	2.156016856
CL7713.Contig2_All	2.165416372	2.630332934
CL3582.Contig1_All	0.969956232	1.285136715
Unigene16609_All	0.963050485	1.281978106
CL12788.Contig5_All	1.296464439	0.974680391
CL11317.Contig2_All	12.33837524	13.98567646
Unigene15187_All	0.951622136	1.266975985
Unigene13897_All	0.981723802	1.30564221
CL4600.Contig9_All	0.980348695	1.300251802
CL11558.Contig2_All	9.051754775	7.933600272
Unigene968_All	9.113731708	7.991389928
CL4074.Contig2_All	8.169148124	9.293875026
CL8656.Contig4_All	9.099943545	7.975832962
Unigene5871_All	0.693594277	0.426293335
Unigene16587_All	0.438037041	0.710374319
Unigene3585_All	1.187033562	1.536315762
CL12446.Contig1_All	1.56888802	1.215379585
CL8493.Contig3_All	1.553181298	1.201272756
CL230.Contig3_All	1.404248373	1.774893471
CL7118.Contig2_All	1.562543222	1.211500575
CL57.Contig20_All	1.729745157	1.363865557
CL3511.Contig12_All	1.224968904	1.578857771
Unigene8721_All	1.223641359	1.576903273
CL782.Contig2_All	1.18912522	1.538575944
CL10982.Contig3_All	1.396293742	1.76196705
Unigene15684_All	1.550072021	1.196530532
CL9483.Contig1_All	1.205165402	1.559360238
CL11423.Contig2_All	1.378220095	1.747891991
CL5192.Contig3_All	1.755535834	1.382619867
CL11418.Contig1_All	1.719870734	1.354506065
CL4996.Contig6_All	1.560853392	1.206952047
CL12711.Contig1_All	1.739544272	1.370683343
Unigene6693_All	1.212908762	1.565243344
CL7427.Contig1_All	5.097128551	4.374990983
Unigene13901_All	5.099340001	4.374964488
CL8249.Contig1_All	4.392749138	5.116340492
CL1415.Contig2_All	5.00705273	4.284051697
Unigene10354_All	1.347041738	1.01822897
CL4035.Contig1_All	1.046314102	1.379090873
CL2748.Contig23_All	1.041464273	1.37347028
Unigene14688_All	1.961041962	1.574472444
CL1425.Contig4_All	1.024810165	1.35208189
CL12229.Contig15_All	1.024367733	1.352337834
Unigene4157_All	1.97541037	1.580722595
Unigene2725_All	1.611029258	2.00499421
CL7229.Contig3_All	13.71801099	12.08117188
CL1180.Contig2_All	6.177037262	7.110360297
CL4328.Contig7_All	7.138087793	6.212718549
CL1456.Contig3_All	7.239463762	6.314161072
Unigene21302_All	0.745151886	1.041632017
Unigene9795_All	0.767922718	1.072832263
CL7975.Contig1_All	0.76495977	1.066181108
Unigene8877_All	1.047966047	0.74960111
CL4953.Contig2_All	21.8119514	19.40086831
Unigene22239_All	0.320286078	0.093288443
Unigene14710_All	2.865766431	3.396272882
Unigene20911_All	3.370387451	2.840828422
CL4641.Contig4_All	7.809360537	8.916960463
Unigene5477_All	3.664614108	4.284435188
CL2046.Contig22_All	3.575204846	4.1941961
CL5931.Contig4_All	4.293033405	3.668967049
Unigene11530_All	4.218310482	3.593525546
CL9084.Contig3_All	1.743320718	2.148491751
CL2256.Contig19_All	2.17833188	1.766537615
Unigene1101_All	1.803432103	2.21416117
CL3623.Contig6_All	1.753519265	2.162511435
Unigene21348_All	0.099858471	0.326848042
CL11368.Contig2_All	13.74424757	12.11997511
CL8.Contig42_All	0.336207912	0.104987318
Unigene9371_All	0.108737447	0.338356618
CL10674.Contig1_All	5.061643853	5.851071158
CL2876.Contig2_All	5.030583256	5.819467911
CL3602.Contig1_All	5.854566692	5.063526356
CL10869.Contig3_All	5.034040438	5.828764324
CL5047.Contig1_All	1.901321093	2.328872941
CL2678.Contig4_All	1.935472633	2.367013441
Unigene6365_All	1.906246513	2.337176708
Unigene2412_All	21.34855084	18.96984922
Unigene20231_All	6.121474488	7.036723813
CL8475.Contig2_All	6.153125394	7.072999766
CL1766.Contig2_All	6.107608696	7.030316223
CL996.Contig2_All	6.038196092	6.959997793
CL12421.Contig4_All	18.91395917	21.2869037
CL7652.Contig2_All	18.83305152	21.19033936
CL1546.Contig55_All	0.353833417	0.118960696
CL11829.Contig2_All	21.59026691	19.23986382
CL4116.Contig1_All	2.948570126	2.456593591
CL3396.Contig1_All	2.458154405	2.947170078
CL5723.Contig7_All	2.978009801	2.492178443
CL3961.Contig9_All	4.309387868	5.022556902
CL10694.Contig1_All	5.080534316	4.366195496
CL327.Contig5_All	5.038355481	4.331102429
CL8213.Contig2_All	21.01580919	18.69067902
Unigene22311_All	0.436661993	0.704060938
CL12781.Contig9_All	13.29170953	11.69809908
Unigene1300_All	0.843526923	0.564793701
CL3415.Contig2_All	0.56842799	0.850229451
Unigene242_All	0.578699798	0.863607979
Unigene12112_All	0.861984342	0.577335995
Unigene20750_All	0.844423403	0.56612839
Unigene19184_All	0.835425348	0.560400476
CL457.Contig15_All	0.56742707	0.84993861
CL11088.Contig2_All	0.835479947	0.559157478
CL360.Contig28_All	0.561478476	0.836625105
CL12023.Contig2_All	0.838538647	0.56131968
Unigene1420_All	0.573799145	0.855861664
Unigene9796_All	1.568087763	1.219624451
Unigene11336_All	1.611774247	1.2601339
CL9221.Contig2_All	1.567764045	1.220077613
CL1928.Contig5_All	1.245525182	1.597592794
CL2677.Contig7_All	1.263267938	1.616268644
CL943.Contig18_All	0.121918045	0.348035848
CL3697.Contig3_All	18.41005885	20.71614743
CL4004.Contig4_All	6.026216531	6.940139441
CL5040.Contig2_All	0.939558169	0.645400709
Unigene6236_All	2.264553177	2.736820482
Unigene11465_All	0.649608572	0.943975071
CL3342.Contig1_All	0.934525543	0.641192221
Unigene20324_All	0.937350868	0.642626349
CL4943.Contig1_All	2.329351675	2.800781228
CL1508.Contig6_All	2.267391991	2.733644192
Unigene2157_All	2.29001295	2.758120805
Unigene5840_All	0.937359849	0.645982614
CL801.Contig2_All	2.310915431	2.782185736
CL6909.Contig5_All	7.847946679	8.93331896
CL401.Contig6_All	8.757934068	7.666504809
CL12773.Contig2_All	8.721084277	7.633610489
CL8294.Contig1_All	13.19959633	11.62833553
CL1130.Contig7_All	0.456742685	0.730444735
Unigene17974_All	0.440728853	0.707794276
Unigene23454_All	0.13968893	0.37440064
Unigene7660_All	0.588965809	0.872933927
CL442.Contig3_All	0.867452982	0.584466737
CL12630.Contig1_All	0.570924708	0.849133123
CL2623.Contig14_All	0.5938331	0.878561862
Unigene18972_All	1.39757856	1.070158825
Unigene9698_All	1.058003098	1.383543246
CL2509.Contig7_All	1.060680661	1.394287849
CL4819.Contig11_All	1.05522867	1.383107912
Unigene5237_All	1.064884015	1.39918226
CL1425.Contig26_All	1.378174535	1.051517623
Unigene14784_All	1.069808925	1.397131479
CL603.Contig26_All	1.381559043	1.051397947
CL8904.Contig1_All	20.90625902	18.63718619
Unigene2278_All	1.085696943	0.78410937
CL12538.Contig5_All	1.081184415	0.782397008
CL340.Contig7_All	0.762441278	1.058524697
CL5295.Contig4_All	3.550316059	2.998497732
CL1131.Contig18_All	0.783945117	1.083809792
CL6512.Contig1_All	0.922815314	0.637140371
CL3635.Contig8_All	1.10244741	0.798024157
CL11499.Contig1_All	0.939835723	0.652993743
CL2161.Contig15_All	1.059993512	0.764979485
CL2154.Contig3_All	3.038203149	3.592147679
CL2502.Contig1_All	3.580200568	3.031342709
Unigene5531_All	0.662306209	0.956358239
CL6169.Contig3_All	1.084964553	0.782574766
CL469.Contig2_All	0.657337594	0.94731114
Unigene14033_All	0.798036285	1.101696355
Unigene21583_All	2.987354283	3.538965952
Unigene12248_All	0.771752702	1.069844781
CL3427.Contig12_All	3.0250136	3.575716278
CL10088.Contig2_All	0.641243146	0.926580456
Unigene7774_All	0.960277483	0.666882802
CL3325.Contig3_All	19.93665152	17.679392
Unigene21559_All	0.462180257	0.73468498
CL10275.Contig1_All	12.92474204	11.3756097
CL5813.Contig4_All	11.69157627	13.24590025
CL1895.Contig2_All	20.53690107	18.28956716
Unigene11152_All	8.564210333	7.484601319
CL146.Contig9_All	0.457009938	0.723546525
CL825.Contig48_All	0.461238895	0.728510508
CL46.Contig32_All	0.743955226	0.47117446
CL3611.Contig2_All	6.025594999	6.922042018
CL39.Contig5_All	5.938478727	6.839542574
CL170.Contig1_All	6.98961745	6.08874775
CL453.Contig9_All	0.143685964	0.370240633
CL7658.Contig1_All	5.031414244	4.332585325
CL746.Contig26_All	4.247242781	4.946328048
Unigene6695_All	4.983356238	4.285566332
CL10086.Contig3_All	4.165264283	3.557722392
CL399.Contig3_All	5.040056111	4.338435908
CL621.Contig1_All	3.48205828	4.090515808
CL2434.Contig2_All	4.256992073	4.959221064
CL8684.Contig4_All	4.130328153	4.825465659
CL8311.Contig2_All	3.470862282	4.076950933
Unigene7963_All	4.221004058	4.922451845
CL10120.Contig1_All	4.939416727	4.237912349
CL1616.Contig1_All	3.484153775	4.093399555
Unigene7053_All	4.962335546	4.266031361
CL3384.Contig3_All	4.21510392	3.601509608
Unigene19962_All	0.372932087	0.146772047
Unigene20079_All	0.376232371	0.148070915
Unigene19655_All	0.377904515	0.148729008
Unigene23467_All	0.371303563	0.146131121
CL10964.Contig2_All	0.383011332	0.150738859
CL1167.Contig2_All	0.376232371	0.148070915
CL8355.Contig1_All	0.371303563	0.146131121
Unigene3694_All	0.856700809	1.165987702
CL1379.Contig1_All	1.177138299	0.866119167
CL3349.Contig15_All	0.856702895	1.166038845
Unigene18063_All	0.860963002	1.171788636
Unigene5415_All	0.861446903	1.169287362
CL7677.Contig4_All	0.869952576	1.181807894
CL3258.Contig7_All	0.863400973	1.17169275
CL5962.Contig1_All	0.86806225	1.175425236
CL11077.Contig2_All	17.31165973	19.51624473
CL9489.Contig1_All	3.293989904	2.772647464
CL943.Contig59_All	0.159669909	0.39409941
CL4791.Contig2_All	12.90373815	11.38805596
CL9435.Contig1_All	4.982191277	5.751090834
CL2684.Contig2_All	5.574974957	4.809793424
CL4567.Contig3_All	5.563459044	4.797281693
CL10658.Contig5_All	4.825399706	5.595548327
Unigene3988_All	0.969439187	0.677304556
Unigene6155_All	0.683177414	0.976459169
CL9385.Contig1_All	0.666949966	0.958268544
CL4865.Contig2_All	0.677640212	0.971625635
CL4535.Contig4_All	0.679403074	0.972453683
Unigene5116_All	2.048580371	2.495190508
CL321.Contig1_All	0.738938419	0.472192007
Unigene15668_All	0.475019641	0.747799481
CL9491.Contig2_All	2.082201757	2.53123217
Unigene12576_All	0.753225586	0.48009138
CL603.Contig43_All	0.481309324	0.752751825
CL8033.Contig1_All	2.541573728	2.093185051
CL11027.Contig2_All	2.117555459	2.56549846
Unigene23646_All	2.569620716	2.11932603
Unigene3922_All	0.737209922	0.470883934
CL249.Contig1_All	2.058443605	2.506470212
CL1311.Contig7_All	2.107411685	2.559116001
CL2565.Contig5_All	2.078743881	2.525664479
CL115.Contig19_All	2.537101633	2.082667117
Unigene11477_All	1.291778145	1.64829458
Unigene12965_All	1.306176196	1.670486878
CL777.Contig5_All	1.308540506	1.67155861
Unigene367_All	1.659235512	1.302136819
Unigene9382_All	1.330282425	1.694362671
CL404.Contig53_All	0.164680673	0.396886281
CL3789.Contig2_All	17.52762476	19.69930107
CL6234.Contig3_All	6.020458107	6.910262231
CL10688.Contig1_All	6.993989935	6.099060231
Unigene18761_All	0.74940609	0.482388468
CL321.Contig22_All	0.755535839	0.483893544
Unigene19496_All	0.74583749	0.48009138
Unigene15282_All	0.483372973	0.753794325
Unigene7205_All	0.486211851	0.7552196
CL7991.Contig1_All	19.4958771	17.33295964
Unigene9794_All	19.65002507	17.49035922
CL1474.Contig3_All	8.360730286	7.304218376
CL4579.Contig2_All	8.377900944	7.321534278
CL6455.Contig2_All	8.695401556	7.637211559
CL2412.Contig3_All	7.634486314	8.689981366
Unigene1170_All	0.781072637	1.0762517
CL2785.Contig12_All	0.878392633	1.185259228
Unigene15624_All	0.884407941	1.19208061
CL857.Contig22_All	0.879311455	1.188575525
CL11722.Contig11_All	0.878970248	1.185786968
Unigene6362_All	0.895903315	1.203031089
Unigene10460_All	0.882767915	1.188071956
CL12614.Contig5_All	0.916958563	1.231176313
CL735.Contig76_All	0.897362584	1.20528232
CL1493.Contig5_All	1.19914839	0.889249544
CL11446.Contig1_All	0.876460449	1.18429447
CL3349.Contig2_All	0.897447376	1.205366716
Unigene20908_All	1.203439202	0.89249181
Unigene4611_All	1.652770511	2.046182669
CL7904.Contig2_All	2.013392367	1.627067665
CL11156.Contig1_All	1.623737947	2.017446603
CL2009.Contig10_All	1.596226924	1.984208773
CL2214.Contig5_All	1.646926508	2.0418412
CL4127.Contig3_All	1.61490991	2.00618981
CL6243.Contig2_All	13.07829519	11.58105854
Unigene3735_All	0.419240522	0.184374803
CL1020.Contig3_All	16.82985582	18.97034949
CL10807.Contig1_All	18.79398977	16.6532555
Unigene9027_All	0.185556937	0.419406623
Unigene23543_All	0.181936314	0.411223079
Unigene22523_All	0.18372879	0.415274538
Unigene12451_All	0.180178475	0.407249909
CL2265.Contig1_All	4.120092487	4.808309635
CL1490.Contig7_All	4.108653754	4.799217378
CL7945.Contig2_All	18.68819342	16.57712378
Unigene6824_All	7.370041397	8.419097885
CL5576.Contig1_All	7.577673707	8.627900949
Unigene16364_All	2.391195626	2.869003905
CL1892.Contig3_All	2.88849764	2.410157312
Unigene2062_All	2.899891979	2.415655675
CL151.Contig17_All	6.019849125	6.898730866
CL2555.Contig8_All	5.90271746	6.782958602
CL6002.Contig3_All	5.893838731	6.775058245
CL1819.Contig5_All	6.824464911	5.946970733
CL7719.Contig2_All	1.077162074	1.404864221
Unigene394_All	1.116108951	1.448373379
CL5866.Contig13_All	1.413187255	1.082787882
Unigene6956_All	1.125185488	0.82405287
Unigene16081_All	0.828729989	1.133117766
CL4554.Contig21_All	1.097195427	0.801612328
CL717.Contig4_All	0.82735064	1.128616621
CL7575.Contig1_All	0.808736757	1.104774177
Unigene13504_All	1.099554699	1.431680533
CL615.Contig12_All	1.078838739	1.404043806
CL6718.Contig2_All	1.403493839	1.075477241
CL7177.Contig3_All	0.830634578	1.131415456
Unigene10285_All	1.111762216	1.445221192
Unigene6019_All	0.581398796	0.858060176
CL5974.Contig2_All	0.864557608	0.585894318
CL2161.Contig14_All	0.861704764	0.585687024
Unigene7514_All	0.587920712	0.869244284
Unigene13765_All	0.866440897	0.58614303
Unigene14217_All	0.582601625	0.860579244
CL10420.Contig1_All	5.578444633	4.821078277
CL6356.Contig2_All	4.909461813	5.673356165
Unigene2958_All	4.921016035	5.683592705
Unigene23903_All	4.715847039	5.47195348
CL4472.Contig3_All	5.659928486	4.902511529
CL1083.Contig27_All	0.875616006	0.59973124
Unigene17771_All	0.881728429	0.601905611
CL3555.Contig3_All	0.893450097	0.612320742
Unigene23736_All	0.876857596	0.598248103
Unigene15959_All	0.594062338	0.871787536
CL4248.Contig2_All	3.494957357	4.09612644
CL653.Contig3_All	3.537153043	4.140476834
CL4116.Contig4_All	3.450518609	4.053159124
CL1611.Contig5_All	4.020081929	3.417402107
CL2396.Contig4_All	2.955707359	3.496858032
CL713.Contig3_All	2.968835641	3.511905231
CL6208.Contig1_All	2.949233325	3.486956512
CL867.Contig1_All	3.508143581	2.968060709
CL2880.Contig2_All	2.904686789	3.441379533
CL640.Contig2_All	3.498557204	2.957638569
CL3396.Contig4_All	2.930594276	3.467852947
CL526.Contig46_All	0.670021715	0.956235308
Unigene15862_All	0.974247081	0.686110766
CL4061.Contig5_All	0.672252011	0.959162976
CL1297.Contig2_All	16.91065423	18.97083062
CL4450.Contig1_All	0.670307425	0.956354328
CL11347.Contig1_All	0.970750354	0.683414842
CL857.Contig24_All	0.689598074	0.979584266
Unigene4330_All	7.512824683	8.550386755
CL4420.Contig2_All	7.378407074	8.41505423
CL1804.Contig13_All	1.413324518	1.782326908
CL8922.Contig6_All	1.825702538	1.450944863
CL4193.Contig2_All	1.431591073	1.800754804
CL8630.Contig4_All	0.499515145	0.773401203
Unigene12336_All	0.758368313	0.489426174
Unigene12245_All	0.494104901	0.76470622
Unigene22498_All	0.753305055	0.485266849
Unigene10693_All	0.767955751	0.494526642
CL75.Contig34_All	0.778685371	0.503826416
Unigene22122_All	0.486135275	0.7526851
CL5650.Contig1_All	12.39150016	10.93313885
CL841.Contig2_All	1.566715022	1.950273352
CL10806.Contig7_All	1.508771881	1.888764304
CL5683.Contig2_All	1.521206828	1.904719794
CL10499.Contig2_All	1.927490668	1.543222657
Unigene6488_All	1.911460594	1.52824234
Unigene20886_All	1.528915007	1.90929619
CL12380.Contig1_All	2.286832024	1.865101622
CL3351.Contig5_All	1.915201847	2.335077581
CL4387.Contig2_All	1.897046403	2.316890211
CL5665.Contig2_All	1.893549668	2.309829324
Unigene2304_All	1.843654627	2.259840991
CL11421.Contig3_All	2.294591164	1.879344652
CL556.Contig1_All	1.915812855	2.335831797
CL1676.Contig2_All	15.93735487	17.97701362
CL7686.Contig2_All	1.724578737	2.125047193
CL2288.Contig3_All	1.761594541	2.165540266
Unigene9413_All	2.174680444	1.772491417
CL12006.Contig1_All	1.696374032	2.093274634
CL5869.Contig4_All	2.139746192	1.740606584
CL11952.Contig2_All	2.646891366	2.190641931
CL7516.Contig8_All	2.271789333	2.736085308
Unigene6818_All	6.829480267	5.963916882
Unigene8364_All	6.7567734	5.887406829
CL3949.Contig2_All	16.47786909	18.50898446
CL2763.Contig4_All	12.26545662	10.81514358
CL2447.Contig2_All	2.708847864	3.220125781
CL5580.Contig6_All	2.69219489	3.203774895
CL75.Contig40_All	0.782443259	0.509216608
Unigene7312_All	0.499515145	0.765564332
Unigene18426_All	0.779990245	0.507640794
CL2308.Contig39_All	0.491741301	0.757938476
Unigene12264_All	0.756979713	0.491800926
Unigene20766_All	0.772043986	0.501588009
Unigene10538_All	0.776411644	0.503994959
Unigene19227_All	0.501817058	0.769092278
Unigene10680_All	0.516086737	0.790962201
CL10753.Contig1_All	0.508851876	0.781869784
Unigene19486_All	0.504140285	0.776607608
Unigene7414_All	0.493442283	0.760917795
CL520.Contig12_All	0.502831168	0.773376472
CL12839.Contig1_All	0.760690398	0.494211715
CL11996.Contig1_All	11.14152763	12.57967277
Unigene3740_All	0.921485235	1.230295102
CL3607.Contig2_All	0.925019424	1.238382019
CL5247.Contig4_All	1.236608855	0.922673466
Unigene5043_All	0.919153475	1.232824477
CL1166.Contig12_All	1.249922751	0.937282135
CL1359.Contig1_All	0.910605855	1.216278237
CL7713.Contig1_All	0.926192261	1.239252563
CL8483.Contig1_All	1.674279829	1.318762131
Unigene4002_All	1.679419574	1.323152178
CL12854.Contig2_All	1.361732845	1.720334048
Unigene11929_All	1.335642283	1.694406476
CL6599.Contig1_All	1.35438645	1.711717721
CL10467.Contig2_All	1.37060405	1.734230844
Unigene13307_All	1.327972489	1.683008809
CL228.Contig17_All	4.021091252	4.696340048
CL6848.Contig1_All	4.798441218	5.549419771
CL3937.Contig6_All	4.888321456	5.640716634
CL10532.Contig3_All	4.825051817	4.149832467
CL12488.Contig2_All	4.846898425	5.599630339
CL10163.Contig2_All	11.02350527	12.45549017
CL7252.Contig1_All	12.01058774	10.57838057
CL7458.Contig2_All	8.129009472	7.107509249
CL2573.Contig1_All	7.215781627	8.23849361
CL3206.Contig2_All	7.260125885	8.279672104
CL11643.Contig2_All	16.27762623	18.2529661
CL7597.Contig4_All	16.00753449	17.98395279
CL10215.Contig2_All	18.12763459	16.14666179
CL5174.Contig1_All	6.630637217	5.773266194
CL10281.Contig1_All	0.47304964	0.231400395
Unigene23002_All	0.465395442	0.229277456
CL7554.Contig2_All	12.01762608	10.59309768
CL526.Contig94_All	0.70596995	0.999268341
CL2169.Contig1_All	0.69763259	0.984236082
CL12023.Contig1_All	0.986499383	0.697292966
Unigene19754_All	0.489889621	0.246966987
Unigene22950_All	0.2450633	0.487049226
Unigene3851_All	0.242246484	0.477912374
Unigene21450_All	0.247454162	0.487634004
Unigene20064_All	0.487424131	0.247438047
Unigene22809_All	0.480291095	0.243817002
CL7042.Contig2_All	0.243634716	0.480651127
CL7242.Contig2_All	12.04777892	10.63294824
Unigene4606_All	7.271794857	8.281496314
CL124.Contig3_All	7.044364086	8.054150507
CL1568.Contig1_All	7.049047062	8.057622233
CL3697.Contig2_All	15.3124171	17.25728878
Unigene22968_All	0.482645463	0.247105857
CL2103.Contig6_All	0.247853177	0.484644258
CL5793.Contig1_All	12.014277	10.61643643
CL5571.Contig3_All	3.46288639	4.056373831
CL3475.Contig4_All	3.342426208	3.931986909
CL9735.Contig4_All	3.370959419	3.964690056
CL3511.Contig5_All	3.363793772	3.950762574
CL10416.Contig3_All	3.953560884	3.36513078
CL75.Contig13_All	0.494540151	0.254964014
CL636.Contig75_All	0.258116635	0.502253059
Unigene23407_All	0.265924914	0.513877684
CL5656.Contig2_All	2.042383214	2.478497103
CL3827.Contig7_All	2.469642509	2.034428893
CL12687.Contig2_All	1.998685068	2.434931512
Unigene12197_All	1.501666101	1.15853443
CL7143.Contig3_All	1.536932633	1.192293568
CL2010.Contig4_All	1.172922273	1.511830531
CL2084.Contig3_All	1.13794281	1.474950295
CL9689.Contig1_All	1.174812576	1.514209356
CL7157.Contig2_All	1.479069009	1.142729528
Unigene10185_All	1.484212562	1.146989698
CL813.Contig3_All	1.133051948	1.468776926
CL5260.Contig2_All	5.343703269	4.607808411
CL11182.Contig3_All	4.679446269	5.420104078
CL4880.Contig1_All	5.382442178	4.646268972
CL2706.Contig5_All	0.274875627	0.526131426
CL2971.Contig6_All	6.556117626	5.710149512
CL3076.Contig3_All	6.435483922	5.586073599
CL1334.Contig3_All	17.48427067	15.57313019
CL4382.Contig1_All	6.900315978	7.898169417
CL3622.Contig1_All	7.962385812	6.964263157
Unigene13626_All	0.278645695	0.532622045
CL1322.Contig2_All	2.948597734	3.482468619
CL651.Contig7_All	2.944386981	3.475045162
CL746.Contig19_All	2.973385734	3.500152481
CL4142.Contig1_All	2.907576596	3.435712362
CL1847.Contig6_All	3.466238722	2.934616313
CL12544.Contig8_All	2.986691938	3.521458176
CL10788.Contig4_All	3.521654446	2.991706197
Unigene23692_All	3.471458579	2.939693834
CL1820.Contig3_All	4.809430624	4.141293818
CL11259.Contig2_All	4.132642718	4.79787759
CL363.Contig8_All	0.338940556	0.600045996
CL10453.Contig3_All	14.96908554	16.87201834
CL1086.Contig3_All	10.67007578	12.05008808
Unigene17358_All	0.710608111	0.995953178
Unigene7481_All	1.020926587	0.728240375
CL1914.Contig2_All	0.721367635	1.011917961
CL4795.Contig3_All	0.730176594	1.022223324
CL403.Contig2_All	0.53295775	0.282993884
CL717.Contig5_All	0.354188004	0.619036163
CL856.Contig3_All	0.350159736	0.614207578
Unigene22398_All	0.338759027	0.593996961
CL7533.Contig1_All	1.324115768	1.000085221
Unigene17238_All	0.999568535	1.314571405
CL12716.Contig5_All	0.988474012	1.306135648
CL8135.Contig4_All	1.010140677	1.331526674
Unigene6922_All	1.330447404	1.009700436
Unigene14930_All	2.423973238	2.894722418
CL3855.Contig8_All	2.418333577	2.890330972
CL5558.Contig1_All	2.400307941	2.87133685
CL4670.Contig12_All	2.400715554	2.869174827
CL11083.Contig1_All	10.20921711	11.57524064
CL7634.Contig1_All	0.946842603	1.255330435
CL11009.Contig2_All	1.245313764	0.937738941
CL7715.Contig1_All	0.9606251	1.275126687
Unigene5143_All	0.940154039	1.246766805
Unigene22321_All	1.278650982	0.964250469
CL10997.Contig2_All	0.953535774	1.267680168
CL7648.Contig2_All	3.112623069	2.609463322
CL4439.Contig1_All	3.165722773	2.664180292
CL10109.Contig3_All	3.190710977	2.688133743
CL6579.Contig1_All	2.586734678	3.084710738
CL5606.Contig1_All	7.025761169	8.017184637
CL599.Contig17_All	7.141597331	8.132454216
CL1213.Contig1_All	0.346107127	0.603206701
CL243.Contig39_All	0.539670038	0.288651874
Unigene19651_All	0.544878226	0.290991537
CL8433.Contig3_All	0.542519446	0.289731834
Unigene17236_All	0.537862627	0.287244865
Unigene19782_All	0.551499552	0.29683356
Unigene22592_All	0.354294158	0.611215101
Unigene23915_All	0.362572059	0.625495828
Unigene21996_All	0.606823569	0.349795565
CL885.Contig16_All	0.626755523	0.363205711
CL5101.Contig1_All	0.607205486	0.350754284
Unigene2788_All	11.53468142	10.16971416
CL3448.Contig2_All	0.18372879	0.408962575
CL9096.Contig1_All	0.186484722	0.415097014
CL544.Contig4_All	0.362572059	0.62150415
CL12214.Contig3_All	6.425448536	5.58840578
CL11726.Contig1_All	0.628881895	0.369611949
CL9020.Contig6_All	4.6464035	5.372411181
Unigene15079_All	5.416221461	4.6885706
CL2237.Contig22_All	0.557199635	0.304625627
CL498.Contig1_All	5.317391854	4.592291639
Unigene23430_All	0.192942366	0.42495371
Unigene23163_All	0.192942366	0.42495371
Unigene1834_All	0.193552943	0.4262985
Unigene20341_All	1.515437903	1.178138088
CL6800.Contig5_All	1.529807549	1.187993059
CL1000.Contig4_All	1.553679377	1.210418999
CL12376.Contig2_All	1.193559967	1.531404615
Unigene1228_All	1.530405324	1.188810981
CL12601.Contig2_All	1.531204139	1.191635414
CL1949.Contig2_All	1.215880144	1.557169934
Unigene4844_All	1.188681287	1.524518138
CL237.Contig35_All	1.20300269	1.541899133
CL472.Contig1_All	1.187016854	1.528121897
CL6139.Contig3_All	16.8360051	14.98677397
Unigene11155_All	9.867402519	11.2158059
Unigene23083_All	0.433841839	0.200835039
CL38.Contig53_All	0.424160997	0.196742978
Unigene19873_All	0.430412259	0.199247411
CL4972.Contig8_All	1.603113449	1.986048535
Unigene23753_All	1.983953154	1.600569589
Unigene5430_All	1.586276687	1.961529088
CL2298.Contig4_All	1.964135461	1.582675252
CL2082.Contig4_All	1.553914667	1.930884882
CL12444.Contig1_All	1.954683229	1.576043068
CL4874.Contig2_All	2.000371741	1.617789461
CL379.Contig6_All	0.301851644	0.548110536
CL38.Contig14_All	0.435697261	0.204570845
CL4275.Contig3_All	2.188060994	2.634560384
Unigene14673_All	2.688155894	2.234585627
CL741.Contig3_All	2.214331896	2.663031263
CL5431.Contig1_All	2.165434009	2.61288541
CL2990.Contig1_All	2.648802139	2.203301889
CL1687.Contig2_All	16.71322539	14.87439294
CL465.Contig37_All	0.313054827	0.564289977
CL3349.Contig25_All	0.566840525	0.31389362
CL751.Contig61_All	0.571585822	0.31715911
CL4810.Contig6_All	7.753505477	6.777935316
CL9984.Contig3_All	11.61800141	10.27689382
Unigene290_All	11.60793822	10.26319405
Unigene15884_All	0.446379223	0.215425619
CL1163.Contig11_All	0.438832316	0.211446105
CL10412.Contig3_All	14.75645493	16.58446783
CL528.Contig62_All	0.447082402	0.216746928
Unigene21032_All	9.733990036	11.06548067
CL11336.Contig1_All	10.15363173	11.485102
CL3074.Contig5_All	4.726476748	4.062325098
CL5272.Contig2_All	4.080454579	4.738153149
CL1554.Contig2_All	4.662566338	3.998100172
CL183.Contig1_All	4.633822093	3.971748044
CL10000.Contig1_All	4.65767015	3.99743771
CL2498.Contig4_All	4.000208338	4.662508367
CL5167.Contig2_All	0.320676539	0.568911874
Unigene5358_All	0.56660325	0.319048069
CL227.Contig2_All	0.321459483	0.570005386
CL5996.Contig4_All	1.626916905	1.279312926
CL1319.Contig13_All	1.599271605	1.25360425
CL1096.Contig10_All	1.271717044	1.618603291
CL6632.Contig3_All	1.636177804	1.286346939
Unigene14590_All	1.265964796	1.617748675
CL8863.Contig2_All	1.266362374	1.615393926
Unigene10200_All	11.40429652	10.08554602
CL337.Contig20_All	6.815098552	7.783095313
